id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
SyvC0s3y0ZrtnLbwnvw7tw,tim-ho-wan-new-york-2,Tim Ho Wan,https://s3-media0.fl.yelpcdn.com/bphoto/5xVz5brk00-GnfO9XcThBg/o.jpg,False,https://www.yelp.com/biz/tim-ho-wan-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1799,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,"{'latitude': 40.731338, 'longitude': -73.990145}","['delivery', 'pickup']",$$,"{'address1': '85 4th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['85 4th Ave', 'New York, NY 10003']}",+12122282800,(212) 228-2800
7_RQG7fNEBuiQyXpTe7mCw,fishing-restaurant-zauo-new-york,Fishing Restaurant Zauo,https://s3-media0.fl.yelpcdn.com/bphoto/GYpMUqxVDHSlLM8ONaDpng/o.jpg,True,https://www.yelp.com/biz/fishing-restaurant-zauo-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,244,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.74441733724476, 'longitude': -73.994553}",[],,"{'address1': '152 W 24th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['152 W 24th St', 'New York, NY 10011']}",+16469052274,(646) 905-2274
pe9X_z_a01Ad0BfMNbGnpA,king-wok-flushing,King Wok,https://s3-media0.fl.yelpcdn.com/bphoto/qi-Ar33wnza8PXmE6l4YgQ/o.jpg,False,https://www.yelp.com/biz/king-wok-flushing?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,21,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.7735357, 'longitude': -73.7961726}","['pickup', 'delivery']",$,"{'address1': '2567 Francis Lewis Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['2567 Francis Lewis Blvd', 'Flushing, NY 11358']}",+17183522266,(718) 352-2266
enLJO6ZIRQ1-dIWaWGRV9w,olympia-sports-bar-and-lounge-astoria,Olympia Sports Bar & Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/kGwZXoE1kmqujIkdIGqnzw/o.jpg,False,https://www.yelp.com/biz/olympia-sports-bar-and-lounge-astoria?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,64,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",3.5,"{'latitude': 40.770264, 'longitude': -73.9095857}",['delivery'],$$,"{'address1': '23-44 Steinway St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['23-44 Steinway St', 'Astoria, NY 11105']}",+17182784460,(718) 278-4460
UM7BPz6I4Zbc19RYC1BYaw,starbucks-terminal-8-jamaica,Starbucks - Terminal 8,https://s3-media0.fl.yelpcdn.com/bphoto/RdCi6zMW1bP8jLQfW-CBcA/o.jpg,True,https://www.yelp.com/biz/starbucks-terminal-8-jamaica?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.6504520153428, 'longitude': -73.7918115779758}",[],$$,"{'address1': 'Jfk Airport', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11430', 'country': 'US', 'state': 'NY', 'display_address': ['Jfk Airport', 'Jamaica, NY 11430']}",+17186790536,(718) 679-0536
Q1TpfbuPwKPFrNFyu-u2_g,han-dynasty-brooklyn-2,Han Dynasty,https://s3-media0.fl.yelpcdn.com/bphoto/vxbMumdu8Q1e3iCxJ2qZfQ/o.jpg,False,https://www.yelp.com/biz/han-dynasty-brooklyn-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,344,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 40.6911319610036, 'longitude': -73.9825977757573}","['delivery', 'pickup']",$$,"{'address1': '1 Dekalb Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Dekalb Ave', 'Brooklyn, NY 11201']}",+17188580588,(718) 858-0588
CKZAuCQePLv6OjDyrmqy-A,bagels-n-buns-staten-island,Bagels N’ Buns,https://s3-media0.fl.yelpcdn.com/bphoto/vOTNlD3uOlPQjdslMtlezQ/o.jpg,False,https://www.yelp.com/biz/bagels-n-buns-staten-island?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,54,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.610752, 'longitude': -74.146368}","['pickup', 'delivery']",$,"{'address1': '2491 Victory Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['2491 Victory Blvd', 'Staten Island, NY 10314']}",+17187611900,(718) 761-1900
IBgjj5VBu5JJvKgo9EzKrg,the-three-monkeys-new-york-3,The Three Monkeys,https://s3-media0.fl.yelpcdn.com/bphoto/9PvL7hV_rZUQI0AiAaGSwA/o.jpg,False,https://www.yelp.com/biz/the-three-monkeys-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1242,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.764164, 'longitude': -73.98306}","['pickup', 'delivery']",$$,"{'address1': '236 W 54th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['236 W 54th St', 'New York, NY 10019']}",+12125862080,(212) 586-2080
l2AYFhojzCSiqeZ4YG5iyQ,subway-brooklyn-153,Subway,https://s3-media0.fl.yelpcdn.com/bphoto/4I8jRpOiSlJfv5h3fS1nhw/o.jpg,False,https://www.yelp.com/biz/subway-brooklyn-153?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.7035375, 'longitude': -73.9183278057669}","['delivery', 'pickup']",$,"{'address1': '120 Wyckoff Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['120 Wyckoff Ave', 'Brooklyn, NY 11237']}",+17188212995,(718) 821-2995
CvSOAN2WWzLRGND4vN1xtA,a1-asian-fusion-new-york-7,A1 Asian Fusion,https://s3-media0.fl.yelpcdn.com/bphoto/namfax9bZxyehNaTTlEqew/o.jpg,False,https://www.yelp.com/biz/a1-asian-fusion-new-york-7?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,126,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 40.80785, 'longitude': -73.94867}","['pickup', 'delivery']",$$,"{'address1': '2071 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2071 7th Ave', 'New York, NY 10027']}",+12128663888,(212) 866-3888
LzyDj8z2CA03Jrs34L9Pgw,spice-new-york-11,Spice,https://s3-media0.fl.yelpcdn.com/bphoto/fv83DXnBdfgwyOUAVhl4uw/o.jpg,False,https://www.yelp.com/biz/spice-new-york-11?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,329,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 40.784263, 'longitude': -73.977252}","['pickup', 'delivery']",$$,"{'address1': '435 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['435 Amsterdam Ave', 'New York, NY 10024']}",+12123625861,(212) 362-5861
SIPh6dDwufZmhcy3nw2Y-A,cheesy-pizza-new-york,Cheesy Pizza,https://s3-media0.fl.yelpcdn.com/bphoto/Pqo-tZkDWIinPrzN0xu6Mw/o.jpg,False,https://www.yelp.com/biz/cheesy-pizza-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,110,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.79716, 'longitude': -73.96948}","['delivery', 'pickup']",$,"{'address1': '2640 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2640 Broadway', 'New York, NY 10025']}",+12126625223,(212) 662-5223
H-xnoXlSGMLPb6nW7mbpUg,marc-jacobs-new-york-21,Marc Jacobs,https://s3-media0.fl.yelpcdn.com/bphoto/GVOtzzA7yA2cnQjdgkhD1Q/o.jpg,False,https://www.yelp.com/biz/marc-jacobs-new-york-21?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,8,"[{'alias': 'accessories', 'title': 'Accessories'}, {'alias': 'shoes', 'title': 'Shoe Stores'}, {'alias': 'womenscloth', 'title': ""Women's Clothing""}]",5.0,"{'latitude': 40.76419, 'longitude': -73.97064}",[],,"{'address1': '655 Madison Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['655 Madison Ave', 'New York, NY 10065']}",+12128323905,(212) 832-3905
xz9ERhPQrjXEp2MyJkPzSw,fig-and-olive-tree-brooklyn,Fig and Olive Tree,https://s3-media0.fl.yelpcdn.com/bphoto/gdbE1IYHbAkraGG-Odv05Q/o.jpg,True,https://www.yelp.com/biz/fig-and-olive-tree-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,89,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.63422, 'longitude': -74.02641}","['pickup', 'delivery']",$$,"{'address1': '7021 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7021 3rd Ave', 'Brooklyn, NY 11209']}",+17186301110,(718) 630-1110
i9W3EVA6FjB6lWWSEmhndA,sake-bar-decibel-new-york,Sake Bar Decibel,https://s3-media0.fl.yelpcdn.com/bphoto/S52SgsTFoRWepF7COZ23lw/o.jpg,False,https://www.yelp.com/biz/sake-bar-decibel-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1017,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.729299, 'longitude': -73.9878008}","['pickup', 'delivery']",$$,"{'address1': '240 E 9th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['240 E 9th St', 'New York, NY 10003']}",+12129792733,(212) 979-2733
ZLZswviJ0CSX5ZeQFSO2sQ,pho-vietnam-brooklyn,Pho Vietnam,https://s3-media0.fl.yelpcdn.com/bphoto/-L41OVeSaPqo9cp4C_vDtA/o.jpg,False,https://www.yelp.com/biz/pho-vietnam-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,336,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 40.598733, 'longitude': -73.958544}","['delivery', 'pickup']",$,"{'address1': '1243 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['1243 Ave U', 'Brooklyn, NY 11229']}",+17189982858,(718) 998-2858
yUTsVnUME9zzrex1qmregw,caffe-vita-new-york-3,Caffe Vita,https://s3-media0.fl.yelpcdn.com/bphoto/yLgqvaYbICE6NiS7S-zE6g/o.jpg,False,https://www.yelp.com/biz/caffe-vita-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,192,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7196523, 'longitude': -73.9884113}",['delivery'],$$,"{'address1': '124 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['124 Ludlow St', 'New York, NY 10002']}",+12122608482,(212) 260-8482
