id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
B3_K2kUVbYOU0VaLcj_LTw,thai-villa-new-york-2,Thai Villa,https://s3-media4.fl.yelpcdn.com/bphoto/xmFtvhWJIJH_BDFRo5epaA/o.jpg,False,https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4044,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 40.73902, 'longitude': -73.99065}","['pickup', 'delivery']",$$,"{'address1': '5 E 19th St', 'address2': 'G Floor', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['5 E 19th St', 'G Floor', 'New York, NY 10003']}",+12128029999,(212) 802-9999,3744.570399827637
zj8Lq1T8KIC5zwFief15jg,prince-street-pizza-new-york-2,Prince Street Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4266,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.72308755605564, 'longitude': -73.99453001177575}","['pickup', 'delivery']",$,"{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",+12129664100,(212) 966-4100,1961.8771417367063
UA2M9QFZghe-9th2KwLoWQ,burger-and-lobster-flatiron-nyc-new-york,Burger & Lobster - Flatiron NYC,https://s3-media1.fl.yelpcdn.com/bphoto/2Z3Cn2sDxitAmWJYTdrkpA/o.jpg,False,https://www.yelp.com/biz/burger-and-lobster-flatiron-nyc-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,5585,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.74007, 'longitude': -73.99344}","['pickup', 'delivery']",$$,"{'address1': '39 W 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 19th St', 'New York, NY 10011']}",+16468337532,(646) 833-7532,3849.54386751767
JION8hhg7q6zyayHYwhxIw,the-high-line-new-york,The High Line,https://s3-media4.fl.yelpcdn.com/bphoto/17S5uE5ARNaFjLWizkS7DQ/o.jpg,False,https://www.yelp.com/biz/the-high-line-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2447,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 40.7396039, 'longitude': -74.00847657515718}",[],,"{'address1': '820 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['820 Washington St', 'New York, NY 10014']}",+12122069922,(212) 206-9922,3981.932681111249
veq1Bl1DW3UWMekZJUsG1Q,gramercy-tavern-new-york,Gramercy Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/mQqTU8xmS0iLoeYmi4pC-A/o.jpg,False,https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,3068,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.73844, 'longitude': -73.98825}",['delivery'],$$$$,"{'address1': '42 E 20th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['42 E 20th St', 'New York, NY 10003']}",+12124770777,(212) 477-0777,3702.8075801197165
4yPqqJDJOQX69gC66YUDkA,peter-luger-brooklyn-2,Peter Luger,https://s3-media1.fl.yelpcdn.com/bphoto/d0XSKED0U0sTgFWhCQdY7w/o.jpg,False,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,6215,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.709945, 'longitude': -73.962478}",[],$$$$,"{'address1': '178 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['178 Broadway', 'Brooklyn, NY 11211']}",+17183877400,(718) 387-7400,2728.016921522817
lWOkeS-wV4no8qqA9OwwEg,doughnut-plant-new-york-6,Doughnut Plant,https://s3-media1.fl.yelpcdn.com/bphoto/hLWKXsLv6hyltNSilBy8-g/o.jpg,False,https://www.yelp.com/biz/doughnut-plant-new-york-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,3310,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.71632, 'longitude': -73.98848}","['pickup', 'delivery']",$$,"{'address1': '379 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['379 Grand St', 'New York, NY 10002']}",+12125053700,(212) 505-3700,1299.6486834741347
kViIWJFfAfWPpJOwAXBKGA,national-september-11-memorial-museum-new-york,National September 11 Memorial Museum,https://s3-media3.fl.yelpcdn.com/bphoto/mDVK4YkasbNWuXVhu5DtjQ/o.jpg,False,https://www.yelp.com/biz/national-september-11-memorial-museum-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1472,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,"{'latitude': 40.71144, 'longitude': -74.01301}",[],,"{'address1': '180 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['180 Greenwich St', 'New York, NY 10007']}",+12122665211,(212) 266-5211,1670.5938821198667
nU4XBdvxDABXqZ6CnB8Dig,clinton-street-baking-company-new-york-5,Clinton Street Baking Company,https://s3-media3.fl.yelpcdn.com/bphoto/FfNcGfX4ijH71AXqNBZiCQ/o.jpg,False,https://www.yelp.com/biz/clinton-street-baking-company-new-york-5?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,5424,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.721128, 'longitude': -73.983933}",['delivery'],$$,"{'address1': '4 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['4 Clinton St', 'New York, NY 10002']}",+16466026263,(646) 602-6263,1950.282829638887
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2188,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}",['delivery'],$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,5815.027424033859
xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,Jacob's Pickles,https://s3-media1.fl.yelpcdn.com/bphoto/yU9q4U1WSk6diDF0dcA9ag/o.jpg,False,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4753,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}","['pickup', 'delivery']",$$,"{'address1': '509 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['509 Amsterdam Ave', 'New York, NY 10024']}",+12124705566,(212) 470-5566,9166.964737863183
ga6sRtE0l85iftw_5-W84Q,dominique-ansel-bakery-new-york,Dominique Ansel Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/ae6sDhEfUXTE5EKfWSOrCQ/o.jpg,False,https://www.yelp.com/biz/dominique-ansel-bakery-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4962,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.72516, 'longitude': -74.00296}",['delivery'],$$,"{'address1': '189 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['189 Spring St', 'New York, NY 10012']}",+12122192773,(212) 219-2773,2312.769277430363
vk7W3_sQwr7eZbRFsXv6rw,taiyaki-nyc-new-york,Taiyaki NYC,https://s3-media4.fl.yelpcdn.com/bphoto/F3Vyd-otu36oE8B8M1XXug/o.jpg,False,https://www.yelp.com/biz/taiyaki-nyc-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,3097,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 40.71789, 'longitude': -73.9988}","['pickup', 'delivery']",$,"{'address1': '119 Baxter St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['119 Baxter St', 'New York, NY 10013']}",+12129662882,(212) 966-2882,1439.7258094631309
FEVQpbOPOwAPNIgO7D3xxw,shake-shack-new-york-2,Shake Shack,https://s3-media1.fl.yelpcdn.com/bphoto/T-tX3g_OErxUpBtZDo1ixg/o.jpg,False,https://www.yelp.com/biz/shake-shack-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,5658,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 40.74212, 'longitude': -73.98707}","['pickup', 'delivery']",$$,"{'address1': 'E 23rd St Madison Ave', 'address2': '', 'address3': 'Madison Square Park', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['E 23rd St Madison Ave', 'Madison Square Park', 'New York, NY 10010']}",+12128896600,(212) 889-6600,3975.513088972882
vRrVSB-LegwUwIxpkeRVtQ,le-bernardin-new-york,Le Bernardin,https://s3-media3.fl.yelpcdn.com/bphoto/EF9ZPZ64T-vW021voDwW3g/o.jpg,False,https://www.yelp.com/biz/le-bernardin-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2672,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 40.761557, 'longitude': -73.981763}",[],$$$$,"{'address1': '155 W 51st St', 'address2': '', 'address3': 'The Equitable Bldg', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['155 W 51st St', 'The Equitable Bldg', 'New York, NY 10019']}",+12125541515,(212) 554-1515,6328.07179784047
ysqgdbSrezXgVwER2kQWKA,julianas-brooklyn-3,Juliana's,https://s3-media2.fl.yelpcdn.com/bphoto/clscwgOF9_Ecq-Rwsq7jyQ/o.jpg,False,https://www.yelp.com/biz/julianas-brooklyn-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2416,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.70274718768062, 'longitude': -73.99343490196397}",['delivery'],$$,"{'address1': '19 Old Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['19 Old Fulton St', 'Brooklyn, NY 11201']}",+17185966700,(718) 596-6700,308.56984360837544
A_YpTLbAlEqeLVSs9bxbEA,club-a-steakhouse-new-york,Club A Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/btpo6TMWXH8sZpFapU2cpA/o.jpg,False,https://www.yelp.com/biz/club-a-steakhouse-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,3071,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 40.76006, 'longitude': -73.96557}","['pickup', 'delivery']",$$$,"{'address1': '240 E 58th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['240 E 58th St', 'New York, NY 10022']}",+12126884190,(212) 688-4190,6537.211373716766
0CjK3esfpFcxIopebzjFxA,joes-shanghai-new-york-2,Joe's Shanghai,https://s3-media4.fl.yelpcdn.com/bphoto/xM4eGRjk_EfSc1V8MdkRXw/o.jpg,False,https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,6657,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.7156608, 'longitude': -73.9967012}","['pickup', 'delivery']",$$,"{'address1': '46 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bowery St', 'New York, NY 10013']}",+12122338888,(212) 233-8888,1153.9482385806896
mvn2XFJfIPNAlvsy-arzkA,brooklyn-bridge-brooklyn,Brooklyn Bridge,https://s3-media1.fl.yelpcdn.com/bphoto/U1hvBcbTL2bjxvhWG02nAA/o.jpg,False,https://www.yelp.com/biz/brooklyn-bridge-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1457,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'latitude': 40.7059677364821, 'longitude': -73.9966657489186}",[],,"{'address1': '334 Furman St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['334 Furman St', 'Brooklyn, NY 11201']}",+17187246434,(718) 724-6434,208.2689719737892
nI1UYDCYUTt23TpGxqnLKg,buddakan-new-york,Buddakan,https://s3-media4.fl.yelpcdn.com/bphoto/JJ6WiHxZmX3gKyllSteBmA/o.jpg,False,https://www.yelp.com/biz/buddakan-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4251,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7422762672197, 'longitude': -74.0048000961542}","['pickup', 'delivery']",$$$$,"{'address1': '75 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",+12129896699,(212) 989-6699,4190.079294335545
VvsZAnEwU4c8Xkyrzx05Nw,anytime-kitchen-new-york-2,Anytime Kitchen ,https://s3-media2.fl.yelpcdn.com/bphoto/w5vAHtgfN1eSwVmOXv2HlA/o.jpg,False,https://www.yelp.com/biz/anytime-kitchen-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1982,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 40.74776270790539, 'longitude': -73.9867793576711}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '23 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 32nd St', 'Fl 3', 'New York, NY 10001']}",+16466697733,(646) 669-7733,4747.932417457403
