id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
wiz1CBph0oU63-0EhnjoxA,grey-dolphin-restaurant-and-lounge-cambria-heights-2,Grey Dolphin Restaurant And Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/RViY5czbxI-3HPRy9WGDzg/o.jpg,False,https://www.yelp.com/biz/grey-dolphin-restaurant-and-lounge-cambria-heights-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,6,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.6938553447103, 'longitude': -73.7367059290409}","['pickup', 'delivery']",$,"{'address1': '22320 Linden Blvd', 'address2': '', 'address3': None, 'city': 'Cambria Heights', 'zip_code': '11411', 'country': 'US', 'state': 'NY', 'display_address': ['22320 Linden Blvd', 'Cambria Heights, NY 11411']}",+17189492321,(718) 949-2321
8NS89A2rHxbMANPwaQSk7A,fay-da-bakery-woodside,Fay Da Bakery,https://s3-media0.fl.yelpcdn.com/bphoto/EB1ZqA_5tdxWhISQMjhtLA/o.jpg,False,https://www.yelp.com/biz/fay-da-bakery-woodside?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,54,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.745854, 'longitude': -73.902212}",['delivery'],$,"{'address1': '61-31 Roosevelt Ave', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['61-31 Roosevelt Ave', 'Woodside, NY 11377']}",+17185652280,(718) 565-2280
lLjfdSeJKTTUYx2e9P5O-w,culture-36-new-york-2,Culture 36,https://s3-media0.fl.yelpcdn.com/bphoto/NB9f5nbBjDKW69_XbVLPTA/o.jpg,True,https://www.yelp.com/biz/culture-36-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,135,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.753192, 'longitude': -73.991264}",['delivery'],$$,"{'address1': '247 W 36th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['247 W 36th St', 'New York, NY 10018']}",+16468613553,(646) 861-3553
TVUQ4HQd1NcyGzm8PSOP_g,fairfield-inn-and-suites-downtown-manhattan-world-trade-center-new-york,Fairfield Inn & Suites Downtown Manhattan/World Trade Center,https://s3-media0.fl.yelpcdn.com/bphoto/LxZvP5sUNxgee7u4RmgWCw/o.jpg,False,https://www.yelp.com/biz/fairfield-inn-and-suites-downtown-manhattan-world-trade-center-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,31,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 40.7083168, 'longitude': -74.013607}",[],$$,"{'address1': '100 Greenwich Street', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['100 Greenwich Street', 'New York, NY 10006']}",+19174090800,(917) 409-0800
HqpwiUnY7PBnCIsCxRxglA,a-taste-of-seafood-new-york-3,A Taste of Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/RbHwk9LnYPfF3VUCfFiFPQ/o.jpg,False,https://www.yelp.com/biz/a-taste-of-seafood-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,135,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 40.81623, 'longitude': -73.94652}","['delivery', 'pickup']",$$,"{'address1': '2530 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['2530 Frederick Douglass Blvd', 'New York, NY 10030']}",+12128660275,(212) 866-0275
zcFHYHTi6FtJKI4YNmf4gg,belvedere-restaurant-queens-village,Belvedere Restaurant,,False,https://www.yelp.com/biz/belvedere-restaurant-queens-village?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,5,"[{'alias': 'haitian', 'title': 'Haitian'}]",4.0,"{'latitude': 40.7132, 'longitude': -73.7363}",['delivery'],,"{'address1': '21854 Hempstead Ave', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11429', 'country': 'US', 'state': 'NY', 'display_address': ['21854 Hempstead Ave', 'Queens Village, NY 11429']}",+17184649795,(718) 464-9795
D9Tx6YmW5EB9KZO0_EcYxw,barachou-new-york,Barachou,https://s3-media0.fl.yelpcdn.com/bphoto/weGbF99nPy72EvFQ8QI1xw/o.jpg,False,https://www.yelp.com/biz/barachou-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,105,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.78477, 'longitude': -73.976912}","['delivery', 'pickup']",,"{'address1': '449 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['449 Amsterdam Ave', 'New York, NY 10024']}",+16463987788,(646) 398-7788
T0lurzwMWKAi4STQLBlOWA,silver-palace-chinese-restaurant-new-york,Silver Palace Chinese Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/HCd68LPG_wE52iIQ8ZeO9w/o.jpg,False,https://www.yelp.com/biz/silver-palace-chinese-restaurant-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.5,"{'latitude': 40.84963, 'longitude': -73.93309}","['delivery', 'pickup']",$,"{'address1': '1430 Saint Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1430 Saint Nicholas Ave', 'New York, NY 10033']}",+12127408000,(212) 740-8000
UiqYEcvT3QWQUwNq8B98WA,jens-french-toast-bronx,Jen's French Toast,https://s3-media0.fl.yelpcdn.com/bphoto/ShTybvVkQOgltn4w_sPMBA/o.jpg,False,https://www.yelp.com/biz/jens-french-toast-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3.0,"{'latitude': 40.83188, 'longitude': -73.90208}",['delivery'],$,"{'address1': '607 E 169th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['607 E 169th St', 'Bronx, NY 10456']}",+17186171212,(718) 617-1212
M-1k30Dgcc1OxZ8buddE4Q,harbs-soho-new-york-3,HARBS SoHo,https://s3-media0.fl.yelpcdn.com/bphoto/ju_BCMwhobeKVk7M5CmLGQ/o.jpg,False,https://www.yelp.com/biz/harbs-soho-new-york-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,188,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.726366, 'longitude': -74.000015}",['delivery'],$$,"{'address1': '465 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['465 W Broadway', 'New York, NY 10012']}",+12124731981,(212) 473-1981
IPObt34MFs_Icr83NE7RFQ,indo-pak-halal-restaurant-new-york,Indo Pak Halal Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/W1br2FP-4Q7H_zqn4o2-uA/o.jpg,False,https://www.yelp.com/biz/indo-pak-halal-restaurant-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,56,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",3.0,"{'latitude': 40.7934736702072, 'longitude': -73.9403164386749}","['pickup', 'delivery']",$,"{'address1': '2173 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2173 2nd Ave', 'New York, NY 10029']}",+12129878150,(212) 987-8150
55U4hYkGscWGXHcAhPbukA,carvel-ice-cream-shoppe-elmhurst,Carvel Ice Cream Shoppe,https://s3-media0.fl.yelpcdn.com/bphoto/1N0qJvlUoBVXg1ak84vjdA/o.jpg,False,https://www.yelp.com/biz/carvel-ice-cream-shoppe-elmhurst?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,15,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",1.5,"{'latitude': 40.7381432, 'longitude': -73.8771878}",[],$,"{'address1': '86-51 Broadway', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['86-51 Broadway', 'Elmhurst, NY 11373']}",+17187790600,(718) 779-0600
sKcAUM7Niy2FjSZzqVLLcQ,subway-elmhurst-19,Subway,https://s3-media0.fl.yelpcdn.com/bphoto/8a8v11eqN5j4F66QWHQ7dw/o.jpg,False,https://www.yelp.com/biz/subway-elmhurst-19?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,25,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.5,"{'latitude': 40.7373762976174, 'longitude': -73.8771256468856}","['pickup', 'delivery']",$,"{'address1': '86-55 Broadway', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['86-55 Broadway', 'Elmhurst, NY 11373']}",+17187790600,(718) 779-0600
4IKnOc3twAF-3vem8_2InA,vibez-n-juice-the-bronx,Vibez’N’Juice,https://s3-media0.fl.yelpcdn.com/bphoto/hiTDgu8d6yijtXjxOFoE9A/o.jpg,False,https://www.yelp.com/biz/vibez-n-juice-the-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,2,"[{'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 40.89262, 'longitude': -73.85551}","['delivery', 'pickup']",,"{'address1': '754 E 233rd St', 'address2': None, 'address3': None, 'city': 'The Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['754 E 233rd St', 'The Bronx, NY 10466']}",+13474274140,(347) 427-4140
f-JPLJXTGcduDtpVHrjytw,cafe-pobeda-brooklyn,Cafe Pobeda,,False,https://www.yelp.com/biz/cafe-pobeda-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",1.0,"{'latitude': 40.63056, 'longitude': -73.99589}",['delivery'],,"{'address1': '5610 New Utrecht Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['5610 New Utrecht Ave', 'Brooklyn, NY 11219']}",+17185766633,(718) 576-6633
fUpDxrKJ1k0DP7pg1ESE4w,tianjin-xianbing-flushing-2,Tianjin Xianbing,https://s3-media0.fl.yelpcdn.com/bphoto/7IRltXZgKvEOePuH3rPf6A/o.jpg,True,https://www.yelp.com/biz/tianjin-xianbing-flushing-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,17,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.75723, 'longitude': -73.82937}",[],,"{'address1': '41-28 Main St', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['41-28 Main St', 'Flushing, NY 11355']}",+19173791236,(917) 379-1236
idha1p-gDIbkNFF-PfWmEA,mckennas-pub-new-york,McKenna's Pub,https://s3-media0.fl.yelpcdn.com/bphoto/OkXZEC9419QGZ_pCEGSUZg/o.jpg,False,https://www.yelp.com/biz/mckennas-pub-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,245,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.7393112182617, 'longitude': -74.0021743774414}","['delivery', 'pickup']",$,"{'address1': '250 W 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 14th St', 'New York, NY 10011']}",+12122552889,(212) 255-2889
CkKTdw-lxGX8H3L0ppr6Zg,black-forest-brooklyn-brooklyn,Black Forest Brooklyn,https://s3-media0.fl.yelpcdn.com/bphoto/J6Wgn6e6MNf5wtSmWsxokQ/o.jpg,False,https://www.yelp.com/biz/black-forest-brooklyn-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,420,"[{'alias': 'german', 'title': 'German'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 40.6867553, 'longitude': -73.9750998}","['delivery', 'pickup']",$$,"{'address1': '733 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['733 Fulton St', 'Brooklyn, NY 11217']}",+17189350300,(718) 935-0300
zMpD2A5T6o_bU_FmdNPRuw,bklyn-cake-studio-brooklyn,BKLYN Cake Studio,https://s3-media0.fl.yelpcdn.com/bphoto/v5exJLH7kCLHq_A7FX93dQ/o.jpg,False,https://www.yelp.com/biz/bklyn-cake-studio-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,14,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.66359, 'longitude': -73.98414}","['pickup', 'delivery']",,"{'address1': '427 7th Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['427 7th Ave', 'Brooklyn, NY 11215']}",+17185763986,(718) 576-3986
_NS1hEZ0LPwaTG4R6jxgnw,cafe-sabarsky-new-york-4,Cafe Sabarsky,https://s3-media0.fl.yelpcdn.com/bphoto/UtS1in_QE22Jy7Uk--e3OA/o.jpg,False,https://www.yelp.com/biz/cafe-sabarsky-new-york-4?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,529,"[{'alias': 'german', 'title': 'German'}, {'alias': 'austrian', 'title': 'Austrian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.78122494966741, 'longitude': -73.9602662713214}",[],$$,"{'address1': '1048 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1048 5th Ave', 'New York, NY 10028']}",+12122880665,(212) 288-0665
w7G1r4v1YIN-ggIB9p7z9w,café-fledermaus-new-york-2,Café Fledermaus,https://s3-media0.fl.yelpcdn.com/bphoto/nAE19XTmob1FNLhshW2Jig/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-fledermaus-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,27,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'austrian', 'title': 'Austrian'}]",3.5,"{'latitude': 40.781242, 'longitude': -73.96025}",['delivery'],$$,"{'address1': '1048 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1048 5th Ave', 'New York, NY 10028']}",+12122880665,(212) 288-0665
